Date,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,ColE,ColF,ColG,ColH,ColI
12/29/1961,10,8,6,10,8,6,8,6
12/30/1961,9,7,5,9,7,5,7,5
12/31/1961,8,5,2,8,5,2,5,2
1/01/1962,6,3,0,6,3,0,3,0
1/02/1962,9,5,2,9,5,2,5,2
1/03/1962,9,7,6,9,7,6,7,6
1/04/1962,7,5,3,7,5,3,5,3
1/05/1962,8,5,2,8,5,2,5,2
1/06/1962,11,7,3,11,7,3,7,3
1/07/1962,11,10,9,11,10,9,10,9
1/08/1962,9,8,6,9,8,6,8,6
1/09/1962,8,6,4,8,6,4,6,4
1/10/1962,8,4,1,8,4,1,4,1
1/11/1962,4,1,-1,4,1,-1,1,-1
1/12/1962,1,1,0,1,1,0,1,0
1/13/1962,4,2,0,4,2,0,2,0
1/14/1962,6,3,0,6,3,0,3,0
1/15/1962,5,3,1,5,3,1,3,1
1/16/1962,5,4,3,5,4,3,4,3
1/17/1962,3,1,-1,3,1,-1,1,-1
1/18/1962,2,-1,-4,2,-1,-4,-1,-4
1/19/1962,-1,-4,-7,-1,-4,-7,-4,-7
1/20/1962,-2,-6,-9,-2,-6,-9,-6,-9
1/21/1962,1,-4,-10,1,-4,-10,-4,-10
1/22/1962,3,-2,-7,3,-2,-7,-2,-7
1/23/1962,3,-1,-4,3,-1,-4,-1,-4
1/24/1962,7,4,2,7,4,2,4,2
1/25/1962,8,7,6,8,7,6,7,6
1/26/1962,9,8,7,9,8,7,8,7
1/27/1962,11,9,7,11,9,7,9,7
1/28/1962,12,8,3,12,8,3,8,3
1/29/1962,11,6,1,11,6,1,6,1
1/30/1962,10,6,1,10,6,1,6,1
1/31/1962,13,8,3,13,8,3,8,3
2/01/1962,17,11,5,17,11,5,11,5
2/02/1962,17,13,9,17,13,9,13,9
2/03/1962,12,11,9,12,11,9,11,9
2/04/1962,11,8,5,11,8,5,8,5
2/05/1962,10,6,2,10,6,2,6,2
2/06/1962,9,8,6,9,8,6,8,6
2/07/1962,13,9,6,13,9,6,9,6
2/08/1962,12,9,7,12,9,7,9,7
2/09/1962,12,9,6,12,9,6,9,6
2/10/1962,8,7,6,8,7,6,7,6
2/11/1962,9,7,4,9,7,4,7,4
2/12/1962,14,9,4,14,9,4,9,4
2/13/1962,11,8,6,11,8,6,8,6
2/14/1962,10,8,6,10,8,6,8,6
2/15/1962,11,8,4,11,8,4,8,4
2/16/1962,12,8,5,12,8,5,8,5
2/17/1962,12,9,6,12,9,6,9,6
2/18/1962,12,9,6,12,9,6,9,6
2/19/1962,8,6,4,8,6,4,6,4
2/20/1962,7,4,2,7,4,2,4,2
2/21/1962,9,3,-2,9,3,-2,3,-2
2/22/1962,7,4,3,7,4,3,4,3
2/23/1962,4,1,-2,4,1,-2,1,-2
2/24/1962,3,0,-3,3,0,-3,0,-3
2/25/1962,3,-1,-5,3,-1,-5,-1,-5
2/26/1962,2,-3,-8,2,-3,-8,-3,-8
2/27/1962,4,-1,-6,4,-1,-6,-1,-6
2/28/1962,1,0,-1,1,0,-1,0,-1
3/01/1962,3,1,-1,3,1,-1,1,-1
3/02/1962,2,1,-1,2,1,-1,1,-1
3/03/1962,1,0,-1,1,0,-1,0,-1
3/04/1962,5,3,1,5,3,1,3,1
3/05/1962,11,7,4,11,7,4,7,4
3/06/1962,11,7,4,11,7,4,7,4
3/07/1962,10,6,1,10,6,1,6,1
3/08/1962,8,4,1,8,4,1,4,1
3/09/1962,7,4,1,7,4,1,4,1
3/10/1962,4,2,1,4,2,1,2,1
3/11/1962,8,4,1,8,4,1,4,1
3/12/1962,9,4,-1,9,4,-1,4,-1
3/13/1962,13,7,0,13,7,0,7,0
3/14/1962,16,9,2,16,9,2,9,2
3/15/1962,16,11,6,16,11,6,11,6
3/16/1962,13,9,6,13,9,6,9,6
3/17/1962,13,8,3,13,8,3,8,3
3/18/1962,7,6,4,7,6,4,6,4
3/19/1962,9,7,5,9,7,5,7,5
3/20/1962,10,7,3,10,7,3,7,3
3/21/1962,7,3,1,7,3,1,3,1
3/22/1962,9,7,4,9,7,4,7,4
3/23/1962,9,7,5,9,7,5,7,5
3/24/1962,12,9,6,12,9,6,9,6
3/25/1962,13,9,6,13,9,6,9,6
3/26/1962,11,9,6,11,9,6,9,6
3/27/1962,7,4,2,7,4,2,4,2
3/28/1962,11,5,-1,11,5,-1,5,-1
3/29/1962,18,10,3,18,10,3,10,3
3/30/1962,19,11,4,19,11,4,11,4
3/31/1962,17,10,3,17,10,3,10,3
4/01/1962,12,8,4,12,8,4,8,4
4/02/1962,11,8,5,11,8,5,8,5
4/03/1962,12,9,7,12,9,7,9,7
4/04/1962,11,9,7,11,9,7,9,7
4/05/1962,14,10,7,14,10,7,10,7
4/06/1962,12,11,7,12,11,7,11,7
4/07/1962,12,9,7,12,9,7,9,7
4/08/1962,13,8,4,13,8,4,8,4
4/09/1962,11,8,5,11,8,5,8,5
4/10/1962,11,7,3,11,7,3,7,3
4/11/1962,15,9,2,15,9,2,9,2
4/12/1962,21,13,5,21,13,5,13,5
4/13/1962,20,13,7,20,13,7,13,7
4/14/1962,19,14,9,19,14,9,14,9
4/15/1962,14,10,6,14,10,6,10,6
4/16/1962,18,11,4,18,11,4,11,4
4/17/1962,19,12,6,19,12,6,12,6
4/18/1962,24,16,7,24,16,7,16,7
4/19/1962,14,11,7,14,11,7,11,7
4/20/1962,12,8,5,12,8,5,8,5
4/21/1962,17,12,8,17,12,8,12,8
4/22/1962,18,12,7,18,12,7,12,7
4/23/1962,19,13,8,19,13,8,13,8
4/24/1962,12,9,6,12,9,6,9,6
4/25/1962,13,9,5,13,9,5,9,5
4/26/1962,11,8,5,11,8,5,8,5
4/27/1962,10,7,4,10,7,4,7,4
4/28/1962,9,6,3,9,6,3,6,3
4/29/1962,12,8,4,12,8,4,8,4
4/30/1962,12,8,4,12,8,4,8,4
5/01/1962,11,9,7,11,9,7,9,7
5/02/1962,13,10,7,13,10,7,10,7
5/03/1962,11,8,4,11,8,4,8,4
5/04/1962,13,7,1,13,7,1,7,1
5/05/1962,12,9,5,12,9,5,9,5
5/06/1962,8,7,5,8,7,5,7,5
5/07/1962,14,7,1,14,7,1,7,1
5/08/1962,11,9,7,11,9,7,9,7
5/09/1962,13,10,8,13,10,8,10,8
5/10/1962,16,12,8,16,12,8,12,8
5/11/1962,15,11,7,15,11,7,11,7
5/12/1962,14,10,6,14,10,6,10,6
5/13/1962,14,11,7,14,11,7,11,7
5/14/1962,16,12,7,16,12,7,12,7
5/15/1962,13,10,8,13,10,8,10,8
5/16/1962,18,12,6,18,12,6,12,6
5/17/1962,14,11,8,14,11,8,11,8
5/18/1962,14,10,7,14,10,7,10,7
5/19/1962,13,10,7,13,10,7,10,7
5/20/1962,15,11,7,15,11,7,11,7
5/21/1962,16,12,7,16,12,7,12,7
5/22/1962,13,10,8,13,10,8,10,8
5/23/1962,10,9,8,10,9,8,9,8
5/24/1962,10,9,8,10,9,8,9,8
5/25/1962,13,10,8,13,10,8,10,8
5/26/1962,16,12,9,16,12,9,12,9
5/27/1962,17,13,9,17,13,9,13,9
5/28/1962,16,12,9,16,12,9,12,9
5/29/1962,14,11,7,14,11,7,11,7
5/30/1962,16,11,7,16,11,7,11,7
5/31/1962,16,12,8,16,12,8,12,8
6/01/1962,18,12,7,18,12,7,12,7
6/02/1962,16,12,7,16,12,7,12,7
6/03/1962,14,10,6,14,10,6,10,6
6/04/1962,11,8,6,11,8,6,8,6
6/05/1962,15,11,8,15,11,8,11,8
6/06/1962,18,12,6,18,12,6,12,6
6/07/1962,23,16,9,23,16,9,16,9
6/08/1962,17,14,11,17,14,11,14,11
6/09/1962,16,12,8,16,12,8,12,8
6/10/1962,17,13,9,17,13,9,13,9
6/11/1962,21,14,7,21,14,7,14,7
6/12/1962,13,10,8,13,10,8,10,8
6/13/1962,17,13,9,17,13,9,13,9
6/14/1962,23,16,9,23,16,9,16,9
6/15/1962,24,17,11,24,17,11,17,11
6/16/1962,20,15,10,20,15,10,15,10
6/17/1962,19,16,12,19,16,12,16,12
6/18/1962,21,17,12,21,17,12,17,12
6/19/1962,24,17,11,24,17,11,17,11
6/20/1962,24,18,12,24,18,12,18,12
6/21/1962,26,19,12,26,19,12,19,12
6/22/1962,26,19,12,26,19,12,19,12
6/23/1962,29,21,13,29,21,13,21,13
6/24/1962,27,21,16,27,21,16,21,16
6/25/1962,25,19,13,25,19,13,19,13
6/26/1962,17,15,13,17,15,13,15,13
6/27/1962,22,17,12,22,17,12,17,12
6/28/1962,24,18,13,24,18,13,18,13
6/29/1962,24,19,13,24,19,13,19,13
6/30/1962,19,15,11,19,15,11,15,11
7/01/1962,19,16,12,19,16,12,16,12
7/02/1962,21,15,9,21,15,9,15,9
7/03/1962,22,16,10,22,16,10,16,10
7/04/1962,16,13,11,16,13,11,13,11
7/05/1962,16,13,11,16,13,11,13,11
7/06/1962,19,15,11,19,15,11,15,11
7/07/1962,24,18,11,24,18,11,18,11
7/08/1962,23,18,13,23,18,13,18,13
7/09/1962,16,13,11,16,13,11,13,11
7/10/1962,21,16,11,21,16,11,16,11
7/11/1962,21,16,11,21,16,11,16,11
7/12/1962,18,14,10,18,14,10,14,10
7/13/1962,16,14,12,16,14,12,14,12
7/14/1962,20,16,11,20,16,11,16,11
7/15/1962,19,16,12,19,16,12,16,12
7/16/1962,21,17,12,21,17,12,17,12
7/17/1962,19,14,9,19,14,9,14,9
7/18/1962,19,14,10,19,14,10,14,10
7/19/1962,22,16,9,22,16,9,16,9
7/20/1962,26,18,10,26,18,10,18,10
7/21/1962,27,20,13,27,20,13,20,13
7/22/1962,28,20,13,28,20,13,20,13
7/23/1962,30,22,15,30,22,15,22,15
7/24/1962,28,20,13,28,20,13,20,13
7/25/1962,28,20,13,28,20,13,20,13
7/26/1962,31,22,14,31,22,14,22,14
7/27/1962,31,23,15,31,23,15,23,15
7/28/1962,30,23,16,30,23,16,23,16
7/29/1962,27,19,12,27,19,12,19,12
7/30/1962,27,19,12,27,19,12,19,12
7/31/1962,23,17,12,23,17,12,17,12
8/01/1962,17,14,11,17,14,11,14,11
8/02/1962,20,16,12,20,16,12,16,12
8/03/1962,16,14,13,16,14,13,14,13
8/04/1962,15,13,11,15,13,11,13,11
8/05/1962,18,16,13,18,16,13,16,13
8/06/1962,17,14,13,17,14,13,14,13
8/07/1962,20,17,13,20,17,13,17,13
8/08/1962,22,17,12,22,17,12,17,12
8/09/1962,22,16,10,22,16,10,16,10
8/10/1962,22,17,12,22,17,12,17,12
8/11/1962,25,19,13,25,19,13,19,13
8/12/1962,19,16,13,19,16,13,16,13
8/13/1962,22,17,11,22,17,11,17,11
8/14/1962,27,19,11,27,19,11,19,11
8/15/1962,28,20,13,28,20,13,20,13
8/16/1962,23,18,13,23,18,13,18,13
8/17/1962,21,17,13,21,17,13,17,13
8/18/1962,18,16,13,18,16,13,16,13
8/19/1962,24,19,15,24,19,15,19,15
8/20/1962,23,18,14,23,18,14,18,14
8/21/1962,17,14,12,17,14,12,14,12
8/22/1962,21,16,10,21,16,10,16,10
8/23/1962,24,17,10,24,17,10,17,10
8/24/1962,25,19,13,25,19,13,19,13
8/25/1962,19,16,12,19,16,12,16,12
8/26/1962,18,14,11,18,14,11,14,11
8/27/1962,17,12,8,17,12,8,12,8
8/28/1962,19,16,12,19,16,12,16,12
8/29/1962,24,17,11,24,17,11,17,11
8/30/1962,26,18,11,26,18,11,18,11
8/31/1962,26,19,11,26,19,11,19,11
9/01/1962,21,16,10,21,16,10,16,10
9/02/1962,20,16,11,20,16,11,16,11
9/03/1962,25,18,11,25,18,11,18,11
9/04/1962,28,19,11,28,19,11,19,11
9/05/1962,28,20,12,28,20,12,20,12
9/06/1962,23,17,11,23,17,11,17,11
9/07/1962,21,16,12,21,16,12,16,12
9/08/1962,23,16,9,23,16,9,16,9
9/09/1962,24,16,8,24,16,8,16,8
9/10/1962,16,12,9,16,12,9,12,9
9/11/1962,18,13,8,18,13,8,13,8
9/12/1962,18,12,7,18,12,7,12,7
9/13/1962,18,14,11,18,14,11,14,11
9/14/1962,19,16,12,19,16,12,16,12
9/15/1962,19,13,8,19,13,8,13,8
9/16/1962,21,14,8,21,14,8,14,8
9/17/1962,24,17,11,24,17,11,17,11
9/18/1962,22,16,10,22,16,10,16,10
9/19/1962,19,17,14,19,17,14,17,14
9/20/1962,17,14,13,17,14,13,14,13
9/21/1962,16,14,12,16,14,12,14,12
9/22/1962,15,13,12,15,13,12,13,12
9/23/1962,17,14,11,17,14,11,14,11
9/24/1962,22,16,9,22,16,9,16,9
9/25/1962,21,14,8,21,14,8,14,8
9/26/1962,16,14,12,16,14,12,14,12
9/27/1962,17,14,11,17,14,11,14,11
9/28/1962,14,12,11,14,12,11,12,11
9/29/1962,16,13,10,16,13,10,13,10
9/30/1962,23,17,11,23,17,11,17,11
10/01/1962,22,16,11,22,16,11,16,11
10/02/1962,21,16,11,21,16,11,16,11
10/03/1962,16,12,9,16,12,9,12,9
10/04/1962,15,11,7,15,11,7,11,7
10/05/1962,14,10,6,14,10,6,10,6
10/06/1962,13,10,8,13,10,8,10,8
10/07/1962,12,9,7,12,9,7,9,7
10/08/1962,13,10,8,13,10,8,10,8
10/09/1962,13,10,7,13,10,7,10,7
10/10/1962,12,9,6,12,9,6,9,6
10/11/1962,14,11,8,14,11,8,11,8
10/12/1962,16,12,9,16,12,9,12,9
10/13/1962,16,12,8,16,12,8,12,8
10/14/1962,13,10,7,13,10,7,10,7
10/15/1962,14,10,7,14,10,7,10,7
10/16/1962,13,8,3,13,8,3,8,3
10/17/1962,11,8,5,11,8,5,8,5
10/18/1962,11,8,5,11,8,5,8,5
10/19/1962,14,12,10,14,12,10,12,10
10/20/1962,15,11,8,15,11,8,11,8
10/21/1962,18,15,12,18,15,12,15,12
10/22/1962,16,13,11,16,13,11,13,11
10/23/1962,13,10,8,13,10,8,10,8
10/24/1962,17,12,7,17,12,7,12,7
10/25/1962,14,11,9,14,11,9,11,9
10/26/1962,13,11,9,13,11,9,11,9
10/27/1962,18,13,8,18,13,8,13,8
10/28/1962,19,14,9,19,14,9,14,9
10/29/1962,16,12,9,16,12,9,12,9
10/30/1962,12,12,11,12,12,11,12,11
10/31/1962,12,12,11,12,12,11,12,11
11/01/1962,13,10,8,13,10,8,10,8
11/02/1962,17,12,7,17,12,7,12,7
11/03/1962,13,10,8,13,10,8,10,8
11/04/1962,12,11,9,12,11,9,11,9
11/05/1962,12,10,8,12,10,8,10,8
11/06/1962,14,10,7,14,10,7,10,7
11/07/1962,13,9,5,13,9,5,9,5
11/08/1962,10,9,8,10,9,8,9,8
11/09/1962,12,10,8,12,10,8,10,8
11/10/1962,10,9,7,10,9,7,9,7
11/11/1962,10,8,7,10,8,7,8,7
11/12/1962,11,8,4,11,8,4,8,4
11/13/1962,12,9,6,12,9,6,9,6
11/14/1962,11,9,7,11,9,7,9,7
11/15/1962,10,8,6,10,8,6,8,6
11/16/1962,8,7,5,8,7,5,7,5
11/17/1962,8,7,5,8,7,5,7,5
11/18/1962,10,6,2,10,6,2,6,2
11/19/1962,14,10,8,14,10,8,10,8
11/20/1962,12,9,7,12,9,7,9,7
11/21/1962,9,7,6,9,7,6,7,6
11/22/1962,8,6,4,8,6,4,6,4
11/23/1962,8,4,1,8,4,1,4,1
11/24/1962,12,8,4,12,8,4,8,4
11/25/1962,13,9,5,13,9,5,9,5
11/26/1962,8,7,5,8,7,5,7,5
11/27/1962,7,5,3,7,5,3,5,3
11/28/1962,4,2,-1,4,2,-1,2,-1
11/29/1962,6,2,-1,6,2,-1,2,-1
11/30/1962,6,5,4,6,5,4,5,4
12/01/1962,8,4,1,8,4,1,4,1
12/02/1962,7,5,3,7,5,3,5,3
12/03/1962,7,4,2,7,4,2,4,2
12/04/1962,7,4,3,7,4,3,4,3
12/05/1962,10,8,5,10,8,5,8,5
12/06/1962,11,9,7,11,9,7,9,7
12/07/1962,12,9,6,12,9,6,9,6
12/08/1962,9,8,6,9,8,6,8,6
12/09/1962,8,7,6,8,7,6,7,6
12/10/1962,5,4,3,5,4,3,4,3
12/11/1962,8,4,1,8,4,1,4,1
12/12/1962,12,6,-1,12,6,-1,6,-1
12/13/1962,10,8,6,10,8,6,8,6
12/14/1962,13,10,7,13,10,7,10,7
12/15/1962,13,11,8,13,11,8,11,8
12/16/1962,10,8,6,10,8,6,8,6
12/17/1962,8,6,4,8,6,4,6,4
12/18/1962,7,6,5,7,6,5,6,5
12/19/1962,8,7,6,8,7,6,7,6
12/20/1962,9,6,3,9,6,3,6,3
12/21/1962,8,6,3,8,6,3,6,3
12/22/1962,4,1,-1,4,1,-1,1,-1
12/23/1962,3,0,-2,3,0,-2,0,-2
12/24/1962,2,-1,-5,2,-1,-5,-1,-5
12/25/1962,2,-1,-3,2,-1,-3,-1,-3
12/26/1962,2,-1,-4,2,-1,-4,-1,-4
12/27/1962,7,3,-1,7,3,-1,3,-1
12/28/1962,8,6,4,8,6,4,6,4
12/29/1962,10,8,7,10,8,7,8,7
12/30/1962,11,9,7,11,9,7,9,7
12/31/1962,10,9,8,10,9,8,9,8
1/01/1963,10,9,8,10,9,8,9,8
1/02/1963,11,9,7,11,9,7,9,7
1/03/1963,9,7,6,9,7,6,7,6
1/04/1963,6,3,1,6,3,1,3,1
1/05/1963,3,1,0,3,1,0,1,0
1/06/1963,2,1,1,2,1,1,1,1
1/07/1963,2,0,-1,2,0,-1,0,-1
1/08/1963,8,4,1,8,4,1,4,1
1/09/1963,4,1,-2,4,1,-2,1,-2
1/10/1963,-2,-4,-8,-2,-4,-8,-4,-8
1/11/1963,-5,-8,-11,-5,-8,-11,-8,-11
1/12/1963,-2,-7,-11,-2,-7,-11,-7,-11
1/13/1963,-1,-3,-4,-1,-3,-4,-3,-4
1/14/1963,3,1,-1,3,1,-1,1,-1
1/15/1963,6,4,3,6,4,3,4,3
1/16/1963,6,4,3,6,4,3,4,3
1/17/1963,5,3,2,5,3,2,3,2
1/18/1963,6,2,-1,6,2,-1,2,-1
1/19/1963,3,-1,-4,3,-1,-4,-1,-4
1/20/1963,4,1,-3,4,1,-3,1,-3
1/21/1963,2,-1,-3,2,-1,-3,-1,-3
1/22/1963,6,3,1,6,3,1,3,1
1/23/1963,7,2,-3,7,2,-3,2,-3
1/24/1963,2,1,-1,2,1,-1,1,-1
1/25/1963,6,2,-1,6,2,-1,2,-1
1/26/1963,3,-1,-4,3,-1,-4,-1,-4
1/27/1963,3,-1,-4,3,-1,-4,-1,-4
1/28/1963,2,0,-2,2,0,-2,0,-2
1/29/1963,1,-3,-6,1,-3,-6,-3,-6
1/30/1963,0,-2,-3,0,-2,-3,-2,-3
1/31/1963,1,0,-1,1,0,-1,0,-1
2/01/1963,6,3,1,6,3,1,3,1
2/02/1963,12,7,2,12,7,2,7,2
2/03/1963,14,12,11,14,12,11,12,11
2/04/1963,14,11,9,14,11,9,11,9
2/05/1963,16,12,9,16,12,9,12,9
2/06/1963,16,12,9,16,12,9,12,9
2/07/1963,19,13,8,19,13,8,13,8
2/08/1963,19,14,9,19,14,9,14,9
2/09/1963,15,11,7,15,11,7,11,7
2/10/1963,18,12,7,18,12,7,12,7
2/11/1963,17,9,2,17,9,2,9,2
2/12/1963,19,10,2,19,10,2,10,2
2/13/1963,11,9,6,11,9,6,9,6
2/14/1963,12,9,6,12,9,6,9,6
2/15/1963,9,7,5,9,7,5,7,5
2/16/1963,12,9,6,12,9,6,9,6
2/17/1963,9,7,6,9,7,6,7,6
2/18/1963,12,9,6,12,9,6,9,6
2/19/1963,12,10,8,12,10,8,10,8
2/20/1963,12,8,4,12,8,4,8,4
2/21/1963,13,8,3,13,8,3,8,3
2/22/1963,8,6,3,8,6,3,6,3
2/23/1963,6,5,4,6,5,4,5,4
2/24/1963,6,4,3,6,4,3,4,3
2/25/1963,11,8,6,11,8,6,8,6
2/26/1963,12,8,4,12,8,4,8,4
2/27/1963,9,6,3,9,6,3,6,3
2/28/1963,9,7,6,9,7,6,7,6
3/01/1963,7,4,3,7,4,3,4,3
3/02/1963,7,4,2,7,4,2,4,2
3/03/1963,9,4,1,9,4,1,4,1
3/04/1963,9,4,-1,9,4,-1,4,-1
3/05/1963,11,6,1,11,6,1,6,1
3/06/1963,11,4,-1,11,4,-1,4,-1
3/07/1963,14,8,1,14,8,1,8,1
3/08/1963,14,8,1,14,8,1,8,1
3/09/1963,11,6,1,11,6,1,6,1
3/10/1963,10,8,5,10,8,5,8,5
3/11/1963,8,4,2,8,4,2,4,2
3/12/1963,10,6,1,10,6,1,6,1
3/13/1963,9,5,1,9,5,1,5,1
3/14/1963,8,6,1,8,6,1,6,1
3/15/1963,8,4,1,8,4,1,4,1
3/16/1963,6,4,3,6,4,3,4,3
3/17/1963,10,7,3,10,7,3,7,3
3/18/1963,8,6,4,8,6,4,6,4
3/19/1963,13,9,5,13,9,5,9,5
3/20/1963,16,12,8,16,12,8,12,8
3/21/1963,17,12,7,17,12,7,12,7
3/22/1963,11,8,6,11,8,6,8,6
3/23/1963,8,7,5,8,7,5,7,5
3/24/1963,13,8,3,13,8,3,8,3
3/25/1963,11,9,6,11,9,6,9,6
3/26/1963,11,8,5,11,8,5,8,5
3/27/1963,11,8,6,11,8,6,8,6
3/28/1963,8,6,3,8,6,3,6,3
3/29/1963,7,5,3,7,5,3,5,3
3/30/1963,7,4,2,7,4,2,4,2
3/31/1963,8,4,2,8,4,2,4,2
4/01/1963,8,5,2,8,5,2,5,2
4/02/1963,11,4,-1,11,4,-1,4,-1
4/03/1963,9,7,6,9,7,6,7,6
4/04/1963,13,10,8,13,10,8,10,8
4/05/1963,9,8,7,9,8,7,8,7
4/06/1963,8,7,4,8,7,4,7,4
4/07/1963,12,8,4,12,8,4,8,4
4/08/1963,11,8,5,11,8,5,8,5
4/09/1963,13,8,3,13,8,3,8,3
4/10/1963,14,9,4,14,9,4,9,4
4/11/1963,16,11,6,16,11,6,11,6
4/12/1963,14,11,8,14,11,8,11,8
4/13/1963,18,13,8,18,13,8,13,8
4/14/1963,13,10,7,13,10,7,10,7
4/15/1963,9,7,4,9,7,4,7,4
4/16/1963,9,6,3,9,6,3,6,3
4/17/1963,11,8,6,11,8,6,8,6
4/18/1963,10,8,7,10,8,7,8,7
4/19/1963,11,7,4,11,7,4,7,4
4/20/1963,11,7,3,11,7,3,7,3
4/21/1963,16,11,6,16,11,6,11,6
4/22/1963,12,10,8,12,10,8,10,8
4/23/1963,13,10,7,13,10,7,10,7
4/24/1963,11,7,4,11,7,4,7,4
4/25/1963,16,11,6,16,11,6,11,6
4/26/1963,14,11,8,14,11,8,11,8
4/27/1963,15,11,7,15,11,7,11,7
4/28/1963,18,11,5,18,11,5,11,5
4/29/1963,16,12,9,16,12,9,12,9
4/30/1963,13,10,8,13,10,8,10,8
5/01/1963,11,8,6,11,8,6,8,6
5/02/1963,11,8,5,11,8,5,8,5
5/03/1963,12,7,2,12,7,2,7,2
5/04/1963,15,9,4,15,9,4,9,4
5/05/1963,14,11,9,14,11,9,11,9
5/06/1963,13,10,7,13,10,7,10,7
5/07/1963,15,11,8,15,11,8,11,8
5/08/1963,16,10,4,16,10,4,10,4
5/09/1963,16,11,7,16,11,7,11,7
5/10/1963,17,12,7,17,12,7,12,7
5/11/1963,17,12,7,17,12,7,12,7
5/12/1963,15,11,7,15,11,7,11,7
5/13/1963,19,12,6,19,12,6,12,6
5/14/1963,19,13,8,19,13,8,13,8
5/15/1963,18,14,11,18,14,11,14,11
5/16/1963,19,13,8,19,13,8,13,8
5/17/1963,23,17,10,23,17,10,17,10
5/18/1963,29,21,13,29,21,13,21,13
5/19/1963,31,22,14,31,22,14,22,14
5/20/1963,33,24,17,33,24,17,24,17
5/21/1963,33,24,14,33,24,14,24,14
5/22/1963,19,16,13,19,16,13,16,13
5/23/1963,20,16,11,20,16,11,16,11
5/24/1963,18,13,9,18,13,9,13,9
5/25/1963,19,14,10,19,14,10,14,10
5/26/1963,20,14,8,20,14,8,14,8
5/27/1963,22,14,7,22,14,7,14,7
5/28/1963,26,18,11,26,18,11,18,11
5/29/1963,23,17,10,23,17,10,17,10
5/30/1963,21,17,12,21,17,12,17,12
5/31/1963,20,16,12,20,16,12,16,12
6/01/1963,22,17,11,22,17,11,17,11
6/02/1963,13,12,11,13,12,11,12,11
6/03/1963,17,13,9,17,13,9,13,9
6/04/1963,13,11,10,13,11,10,11,10
6/05/1963,14,12,10,14,12,10,12,10
6/06/1963,20,16,11,20,16,11,16,11
6/07/1963,14,12,11,14,12,11,12,11
6/08/1963,15,13,12,15,13,12,13,12
6/09/1963,18,14,10,18,14,10,14,10
6/10/1963,25,17,9,25,17,9,17,9
6/11/1963,21,17,13,21,17,13,17,13
6/12/1963,21,18,14,21,18,14,18,14
6/13/1963,23,17,11,23,17,11,17,11
6/14/1963,27,20,13,27,20,13,20,13
6/15/1963,31,22,14,31,22,14,22,14
6/16/1963,29,22,16,29,22,16,22,16
6/17/1963,28,21,14,28,21,14,21,14
6/18/1963,22,17,13,22,17,13,17,13
6/19/1963,21,17,13,21,17,13,17,13
6/20/1963,21,16,12,21,16,12,16,12
6/21/1963,17,14,11,17,14,11,14,11
6/22/1963,13,10,8,13,10,8,10,8
6/23/1963,19,15,11,19,15,11,15,11
6/24/1963,14,13,12,14,13,12,13,12
6/25/1963,17,13,10,17,13,10,13,10
6/26/1963,17,13,10,17,13,10,13,10
6/27/1963,14,12,10,14,12,10,12,10
6/28/1963,16,13,10,16,13,10,13,10
6/29/1963,17,13,11,17,13,11,13,11
6/30/1963,20,16,11,20,16,11,16,11
7/01/1963,23,17,11,23,17,11,17,11
7/02/1963,22,18,13,22,18,13,18,13
7/03/1963,23,17,10,23,17,10,17,10
7/04/1963,23,18,14,23,18,14,18,14
7/05/1963,22,17,11,22,17,11,17,11
7/06/1963,17,15,13,17,15,13,15,13
7/07/1963,20,17,13,20,17,13,17,13
7/08/1963,20,16,12,20,16,12,16,12
7/09/1963,19,16,12,19,16,12,16,12
7/10/1963,19,16,13,19,16,13,16,13
7/11/1963,18,14,12,18,14,12,14,12
7/12/1963,23,18,13,23,18,13,18,13
7/13/1963,24,18,13,24,18,13,18,13
7/14/1963,18,16,14,18,16,14,16,14
7/15/1963,20,16,12,20,16,12,16,12
7/16/1963,22,17,11,22,17,11,17,11
7/17/1963,21,17,13,21,17,13,17,13
7/18/1963,23,18,12,23,18,12,18,12
7/19/1963,21,17,12,21,17,12,17,12
7/20/1963,22,18,13,22,18,13,18,13
7/21/1963,19,17,15,19,17,15,17,15
7/22/1963,20,16,12,20,16,12,16,12
7/23/1963,21,14,8,21,14,8,14,8
7/24/1963,18,16,13,18,16,13,16,13
7/25/1963,21,17,13,21,17,13,17,13
7/26/1963,23,17,11,23,17,11,17,11
7/27/1963,25,19,12,25,19,12,19,12
7/28/1963,19,16,12,19,16,12,16,12
7/29/1963,21,16,11,21,16,11,16,11
7/30/1963,18,15,12,18,15,12,15,12
7/31/1963,17,14,13,17,14,13,14,13
8/01/1963,22,17,12,22,17,12,17,12
8/02/1963,23,18,12,23,18,12,18,12
8/03/1963,27,19,12,27,19,12,19,12
8/04/1963,23,18,13,23,18,13,18,13
8/05/1963,19,16,13,19,16,13,16,13
8/06/1963,22,18,14,22,18,14,18,14
8/07/1963,25,19,14,25,19,14,19,14
8/08/1963,28,21,14,28,21,14,21,14
8/09/1963,22,19,16,22,19,16,19,16
8/10/1963,26,20,14,26,20,14,20,14
8/11/1963,24,18,13,24,18,13,18,13
8/12/1963,26,21,16,26,21,16,21,16
8/13/1963,19,17,14,19,17,14,17,14
8/14/1963,22,18,13,22,18,13,18,13
8/15/1963,23,18,13,23,18,13,18,13
8/16/1963,26,19,13,26,19,13,19,13
